>>> 0112-16-39-55-943-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_70-alpha1_1-Avg_acc:[99.76, 97.273, 89.407, 85.954, 81.269, 78.29, 73.802, 71.018, 71.427, 73.19, 71.042] 
 Seen_acc:[99.463, 98.853, 98.315, 97.998, 97.607, 97.095, 96.851, 96.704, 96.704, 96.46] 
 Unseen_acc:[93.164, 78.809, 76.172, 70.264, 68.281, 64.16, 61.794, 62.565, 65.9, 64.621] 
 HMean_acc:[96.211, 87.7, 85.838, 81.845, 80.352, 77.264, 75.449, 75.976, 78.384, 77.394] 
>>> 0112-17-08-16-536-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_70-alpha1_1-Avg_acc:[99.94, 98.511, 89.941, 90.391, 89.167, 88.302, 87.762, 85.76, 85.866, 87.028, 85.355] 
 Seen_acc:[99.365, 98.853, 98.706, 98.56, 98.413, 97.998, 97.485, 97.437, 97.437, 96.924] 
 Unseen_acc:[98.828, 80.859, 83.789, 83.398, 83.359, 84.082, 82.988, 83.088, 84.945, 84.048] 
 HMean_acc:[99.096, 88.955, 90.638, 90.347, 90.263, 90.508, 89.654, 89.692, 90.763, 90.028] 
>>> 0112-17-19-24-941-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_10-alpha1_1-Avg_acc:[100.0, 99.339, 91.463, 90.861, 88.412, 87.102, 84.593, 80.812, 82.521, 84.001, 81.946] 
 Seen_acc:[99.829, 99.17, 98.999, 98.438, 98.291, 97.974, 97.192, 96.973, 96.973, 96.748] 
 Unseen_acc:[98.633, 83.203, 84.115, 82.275, 81.758, 79.46, 75.47, 77.706, 80.162, 78.769] 
 HMean_acc:[99.227, 90.488, 90.952, 89.634, 89.265, 87.751, 84.965, 86.277, 87.77, 86.838] 
>>> 0112-21-31-57-295-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[100.0, 97.778, 92.01, 89.557, 84.496, 80.418, 78.044, 76.779, 75.671, 76.921, 75.634] 
 Seen_acc:[99.487, 98.901, 98.364, 97.876, 97.656, 97.192, 96.802, 96.655, 96.606, 96.265] 
 Unseen_acc:[95.117, 85.254, 83.268, 76.318, 71.914, 70.443, 70.112, 68.996, 71.421, 71.248] 
 HMean_acc:[97.253, 91.572, 90.189, 85.763, 82.831, 81.683, 81.323, 80.516, 82.126, 81.888] 
>>> 0112-21-43-48-508-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[100.0, 97.778, 92.01, 89.557, 84.496, 80.418, 78.044, 76.779, 75.671, 76.921, 75.634] 
 Seen_acc:[99.487, 98.901, 98.364, 97.876, 97.656, 97.192, 96.802, 96.655, 96.606, 96.265] 
 Unseen_acc:[95.117, 85.254, 83.268, 76.318, 71.914, 70.443, 70.112, 68.996, 71.421, 71.248] 
 HMean_acc:[97.253, 91.572, 90.189, 85.763, 82.831, 81.683, 81.323, 80.516, 82.126, 81.888] 
>>> 0112-21-53-48-246-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_10-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_1-Avg_acc:[99.7, 97.916, 90.177, 87.78, 81.406, 78.015, 74.895, 72.417, 72.603, 74.023, 72.296] 
 Seen_acc:[99.512, 98.901, 98.267, 97.754, 97.29, 96.68, 96.387, 96.313, 96.265, 96.021] 
 Unseen_acc:[95.508, 81.055, 79.622, 71.191, 68.32, 66.374, 65.279, 65.469, 68.161, 67.111] 
 HMean_acc:[97.469, 89.093, 87.967, 82.384, 80.271, 78.711, 77.84, 77.951, 79.811, 79.004] 
>>> 0112-21-54-58-301-Epo_20-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_20-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_1-Avg_acc:[99.7, 97.916, 90.214, 87.811, 81.406, 78.015, 74.895, 72.417, 72.603, 74.023, 72.311] 
 Seen_acc:[99.512, 98.926, 98.291, 97.754, 97.29, 96.68, 96.387, 96.313, 96.265, 96.021] 
 Unseen_acc:[95.508, 81.055, 79.622, 71.191, 68.32, 66.374, 65.279, 65.469, 68.161, 67.131] 
 HMean_acc:[97.469, 89.103, 87.977, 82.384, 80.271, 78.711, 77.84, 77.951, 79.811, 79.018] 
>>> 0112-21-56-31-208-Epo_30-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_30-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_1-Avg_acc:[99.76, 97.916, 89.976, 87.948, 81.487, 78.209, 75.318, 73.042, 73.313, 74.723, 72.731] 
 Seen_acc:[99.512, 98.901, 98.315, 97.729, 97.29, 96.68, 96.436, 96.362, 96.289, 96.021] 
 Unseen_acc:[95.508, 80.566, 79.818, 71.387, 68.672, 67.025, 66.116, 66.396, 69.073, 67.677] 
 HMean_acc:[97.469, 88.797, 88.106, 82.506, 80.514, 79.167, 78.448, 78.62, 80.441, 79.395] 
>>> 0112-22-01-17-289-Epo_30-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_30-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_1-Avg_acc:[99.279, 96.903, 87.422, 86.258, 86.365, 87.141, 86.651, 83.394, 79.38, 81.445, 79.877] 
 Seen_acc:[97.952, 97.562, 96.87, 95.971, 95.32, 95.075, 94.953, 94.563, 94.563, 94.075] 
 Unseen_acc:[97.461, 76.465, 77.995, 81.396, 84.375, 84.635, 81.572, 77.071, 78.903, 78.021] 
 HMean_acc:[97.706, 85.735, 86.414, 88.085, 89.514, 89.552, 87.755, 84.926, 86.026, 85.299] 
>>> 0112-22-06-02-614-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_10-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_1-Avg_acc:[98.558, 96.427, 95.99, 88.594, 87.04, 86.141, 83.69, 80.145, 78.323, 80.257, 78.543] 
 Seen_acc:[99.279, 98.744, 98.622, 98.378, 98.305, 97.963, 97.817, 97.475, 97.475, 96.38] 
 Unseen_acc:[91.016, 94.434, 81.576, 79.932, 80.156, 77.767, 74.785, 72.907, 75.852, 75.435] 
 HMean_acc:[94.968, 96.541, 89.293, 88.201, 88.308, 86.704, 84.764, 83.42, 85.315, 84.631] 
>>> 0112-22-11-49-985-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_10-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_5-Avg_acc:[99.7, 97.916, 90.177, 87.78, 81.406, 78.015, 74.895, 72.417, 72.603, 74.023, 72.296] 
 Seen_acc:[99.512, 98.901, 98.267, 97.754, 97.29, 96.68, 96.387, 96.313, 96.265, 96.021] 
 Unseen_acc:[95.508, 81.055, 79.622, 71.191, 68.32, 66.374, 65.279, 65.469, 68.161, 67.111] 
 HMean_acc:[97.469, 89.093, 87.967, 82.384, 80.271, 78.711, 77.84, 77.951, 79.811, 79.004] 
>>> 0112-22-13-23-593-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_10-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_10-Avg_acc:[99.7, 98.008, 90.303, 87.886, 81.702, 78.417, 75.225, 72.73, 72.869, 74.268, 72.527] 
 Seen_acc:[99.512, 98.901, 98.315, 97.876, 97.461, 96.875, 96.509, 96.411, 96.338, 96.021] 
 Unseen_acc:[95.898, 81.348, 79.688, 71.484, 68.711, 66.634, 65.682, 65.821, 68.497, 67.399] 
 HMean_acc:[97.672, 89.27, 88.027, 82.624, 80.599, 78.958, 78.166, 78.232, 80.066, 79.204] 
>>> 0112-22-17-45-177-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_10-NormF-T_16.00-multi_proto_num_3-knn_epoch_10-alpha1_10-Avg_acc:[99.82, 98.236, 92.582, 85.635, 87.092, 84.932, 79.076, 75.164, 77.628, 78.825, 78.114] 
 Seen_acc:[99.341, 99.194, 99.072, 98.926, 98.511, 98.047, 97.559, 97.559, 97.559, 97.139] 
 Unseen_acc:[97.852, 85.547, 74.609, 78.906, 77.734, 71.289, 68.195, 71.511, 73.787, 73.985] 
 HMean_acc:[98.591, 91.866, 85.118, 87.789, 86.898, 82.554, 80.276, 82.528, 84.024, 83.996] 
>>> 0112-22-20-08-154-Epo_10-Bs_128-sgd-Lr_0.01-decay0.0005-Mom_0.9-Max_10-NormF-T_16.00-multi_proto_num_3-knn_epoch_0-alpha1_1-Avg_acc:[99.7, 97.916, 90.177, 87.78, 81.406, 78.015, 74.895, 72.417, 72.603, 74.023, 72.296] 
 Seen_acc:[99.512, 98.901, 98.267, 97.754, 97.29, 96.68, 96.387, 96.313, 96.265, 96.021] 
 Unseen_acc:[95.508, 81.055, 79.622, 71.191, 68.32, 66.374, 65.279, 65.469, 68.161, 67.111] 
 HMean_acc:[97.469, 89.093, 87.967, 82.384, 80.271, 78.711, 77.84, 77.951, 79.811, 79.004] 
>>> 0112-22-21-55-475-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_40-alpha1_1-Avg_acc:[100.0, 98.33, 96.06, 90.546, 86.344, 82.143, 79.231, 77.938, 77.461, 79.02, 76.82] 
 Seen_acc:[99.634, 98.95, 98.535, 98.071, 97.852, 97.437, 96.973, 96.875, 96.875, 96.68] 
 Unseen_acc:[96.289, 94.238, 85.026, 79.297, 74.219, 71.973, 71.578, 71.225, 73.944, 72.408] 
 HMean_acc:[97.933, 96.537, 91.283, 87.69, 84.413, 82.791, 82.362, 82.093, 83.87, 82.802] 
>>> 0112-22-28-02-286-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_20-alpha1_1-Avg_acc:[100.0, 98.539, 93.189, 88.143, 86.284, 81.033, 80.216, 78.153, 74.876, 77.035, 76.308] 
 Seen_acc:[99.487, 98.804, 98.389, 97.9, 97.485, 97.29, 96.606, 96.558, 96.558, 96.265] 
 Unseen_acc:[98.047, 88.281, 80.664, 79.492, 73.477, 73.47, 72.784, 69.015, 71.916, 72.098] 
 HMean_acc:[98.762, 93.247, 88.649, 87.741, 83.795, 83.719, 83.02, 80.496, 82.435, 82.447] 
>>> 0112-22-36-12-589-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[99.94, 97.638, 93.543, 91.618, 89.49, 87.34, 82.028, 77.39, 76.687, 78.451, 74.614] 
 Seen_acc:[99.17, 98.779, 98.413, 98.12, 97.974, 97.314, 96.802, 96.68, 96.68, 96.436] 
 Unseen_acc:[96.68, 88.965, 87.305, 84.863, 82.812, 76.79, 69.379, 68.446, 71.713, 68.567] 
 HMean_acc:[97.909, 93.615, 92.527, 91.011, 89.757, 85.842, 80.828, 80.149, 82.346, 80.148] 
>>> 0112-22-58-31-165-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_30-alpha1_1-Avg_acc:[99.82, 98.465, 94.361, 93.878, 91.711, 88.906, 85.587, 81.131, 80.884, 82.259, 79.842] 
 Seen_acc:[99.55, 98.965, 98.818, 98.598, 98.598, 98.086, 97.182, 97.011, 97.011, 96.743] 
 Unseen_acc:[96.68, 90.137, 90.495, 87.891, 84.18, 80.827, 74.434, 73.999, 76.519, 75.055] 
 HMean_acc:[98.094, 94.345, 94.474, 92.937, 90.82, 88.624, 84.3, 83.957, 85.555, 84.53] 
>>> 0112-23-19-07-763-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_30-alpha1_1-Avg_acc:[99.94, 98.447, 93.545, 90.666, 89.798, 87.26, 84.178, 80.653, 82.741, 84.017, 81.156] 
 Seen_acc:[99.877, 99.608, 99.193, 99.193, 98.754, 97.826, 96.971, 96.971, 96.971, 96.801] 
 Unseen_acc:[94.141, 85.645, 83.464, 83.252, 81.016, 78.809, 74.895, 77.691, 79.953, 77.131] 
 HMean_acc:[96.924, 92.1, 90.651, 90.526, 89.01, 87.294, 84.515, 86.267, 87.644, 85.854] 
>>> 0113-16-19-35-927-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_30-alpha1_1-Avg_acc:[100.0, 98.328, 93.294, 87.557, 82.998, 76.47, 75.542, 74.017, 72.432, 74.349, 73.817] 
 Seen_acc:[99.585, 99.146, 98.804, 98.291, 98.071, 97.681, 97.07, 97.07, 97.07, 96.802] 
 Unseen_acc:[96.289, 87.305, 78.516, 72.754, 65.117, 65.755, 65.109, 63.618, 66.944, 67.615] 
 HMean_acc:[97.909, 92.85, 87.499, 83.616, 78.267, 78.6, 77.94, 76.862, 79.24, 79.618] 
>>> 0113-17-51-15-453-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[100.0, 97.778, 92.01, 89.557, 84.496, 80.418, 78.044, 76.779, 75.671, 76.921, 75.634] 
 Seen_acc:[99.487, 98.901, 98.364, 97.876, 97.656, 97.192, 96.802, 96.655, 96.606, 96.265] 
 Unseen_acc:[95.117, 85.254, 83.268, 76.318, 71.914, 70.443, 70.112, 68.996, 71.421, 71.248] 
 HMean_acc:[97.253, 91.572, 90.189, 85.763, 82.831, 81.683, 81.323, 80.516, 82.126, 81.888] 
>>> 0113-17-57-36-345-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_40-alpha1_1-Avg_acc:[100.0, 98.33, 96.06, 90.546, 86.344, 82.143, 79.231, 77.938, 77.461, 79.02, 76.82] 
 Seen_acc:[99.634, 98.95, 98.535, 98.071, 97.852, 97.437, 96.973, 96.875, 96.875, 96.68] 
 Unseen_acc:[96.289, 94.238, 85.026, 79.297, 74.219, 71.973, 71.578, 71.225, 73.944, 72.408] 
 HMean_acc:[97.933, 96.537, 91.283, 87.69, 84.413, 82.791, 82.362, 82.093, 83.87, 82.802] 
>>> 0113-18-06-17-500-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_20-alpha1_1-Avg_acc:[100.0, 98.539, 93.189, 88.143, 86.284, 81.033, 80.216, 78.153, 74.876, 77.035, 76.308] 
 Seen_acc:[99.487, 98.804, 98.389, 97.9, 97.485, 97.29, 96.606, 96.558, 96.558, 96.265] 
 Unseen_acc:[98.047, 88.281, 80.664, 79.492, 73.477, 73.47, 72.784, 69.015, 71.916, 72.098] 
 HMean_acc:[98.762, 93.247, 88.649, 87.741, 83.795, 83.719, 83.02, 80.496, 82.435, 82.447] 
>>> 0113-18-14-12-044-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_20-alpha1_1-Avg_acc:[99.7, 98.557, 92.543, 87.961, 86.042, 80.778, 79.642, 77.536, 74.322, 76.432, 75.8] 
 Seen_acc:[99.438, 98.73, 98.34, 97.852, 97.485, 97.339, 96.68, 96.631, 96.631, 96.362] 
 Unseen_acc:[98.438, 87.109, 80.339, 79.15, 73.086, 72.493, 71.608, 68.084, 70.935, 71.235] 
 HMean_acc:[98.935, 92.556, 88.433, 87.513, 83.54, 83.099, 82.276, 79.884, 81.813, 81.915] 
>>> 0113-18-26-41-865-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_30-alpha1_1-Avg_acc:[99.88, 98.162, 92.915, 88.235, 83.186, 76.588, 75.174, 73.638, 71.899, 73.796, 73.158] 
 Seen_acc:[99.512, 99.072, 98.682, 98.022, 97.803, 97.412, 96.655, 96.655, 96.655, 96.411] 
 Unseen_acc:[96.094, 86.719, 79.948, 73.633, 65.742, 65.56, 64.942, 63.216, 66.5, 67.099] 
 HMean_acc:[97.773, 92.485, 88.333, 84.095, 78.63, 78.373, 77.687, 76.438, 78.791, 79.128] 
>>> 0113-19-29-03-874-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_2-knn_epoch_50-alpha1_1-Avg_acc:[99.94, 98.034, 95.227, 91.588, 89.975, 88.103, 85.944, 83.881, 81.593, 83.285, 80.123] 
 Seen_acc:[99.438, 98.438, 97.778, 97.607, 97.314, 96.753, 95.923, 95.874, 95.874, 95.825] 
 Unseen_acc:[96.289, 94.141, 89.062, 86.768, 84.805, 83.105, 81.93, 78.989, 81.193, 77.881] 
 HMean_acc:[97.838, 96.242, 93.217, 91.869, 90.63, 89.411, 88.376, 86.616, 87.925, 85.926] 
>>> 0113-19-36-11-092-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_4-knn_epoch_50-alpha1_1-Avg_acc:[100.0, 98.118, 91.942, 85.512, 81.031, 80.455, 79.213, 76.668, 75.308, 75.484, 73.385] 
 Seen_acc:[99.585, 99.39, 98.828, 98.047, 97.681, 97.461, 97.021, 96.973, 96.948, 96.777] 
 Unseen_acc:[95.703, 83.008, 74.089, 69.678, 71.875, 71.81, 69.395, 67.923, 68.948, 67.599] 
 HMean_acc:[97.605, 90.463, 84.689, 81.463, 82.814, 82.692, 80.915, 79.889, 80.585, 79.598] 
>>> 0113-19-43-02-525-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_5-knn_epoch_50-alpha1_1-Avg_acc:[100.0, 97.62, 90.748, 90.163, 86.715, 85.459, 82.162, 78.969, 79.457, 81.035, 78.695] 
 Seen_acc:[99.683, 99.536, 99.365, 99.097, 98.877, 98.462, 98.096, 97.9, 97.876, 97.314] 
 Unseen_acc:[92.578, 79.785, 81.25, 77.881, 78.125, 75.098, 71.296, 72.296, 75.244, 74.008] 
 HMean_acc:[95.999, 88.573, 89.399, 87.217, 87.285, 85.207, 82.576, 83.172, 85.081, 84.076] 
>>> 0113-20-32-16-265-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.94, 98.529, 95.254, 95.613, 91.467, 89.17, 87.648, 83.589, 81.679, 81.104, 78.178] 
 Seen_acc:[99.756, 99.341, 99.268, 98.706, 98.511, 98.12, 97.876, 97.754, 97.681, 97.095] 
 Unseen_acc:[95.703, 91.211, 92.839, 87.256, 85.078, 83.757, 78.671, 75.869, 75.67, 73.845] 
 HMean_acc:[97.687, 95.103, 95.946, 92.629, 91.303, 90.371, 87.229, 85.432, 85.278, 83.889] 
>>> 0113-20-39-09-371-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.94, 96.719, 93.826, 88.413, 83.027, 79.715, 76.441, 72.05, 71.722, 73.317, 71.781] 
 Seen_acc:[99.414, 99.023, 98.706, 98.315, 97.803, 97.217, 96.191, 96.167, 96.167, 95.996] 
 Unseen_acc:[90.82, 88.77, 79.948, 72.949, 70.703, 68.066, 63.021, 62.809, 65.9, 65.542] 
 HMean_acc:[94.923, 93.617, 88.342, 83.754, 82.074, 80.071, 76.151, 75.988, 78.207, 77.898] 
>>> 0113-20-46-57-148-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.94, 96.673, 92.319, 91.507, 86.818, 83.962, 85.23, 81.926, 82.919, 84.212, 81.213] 
 Seen_acc:[99.585, 99.072, 98.853, 98.413, 97.925, 97.754, 97.07, 96.997, 96.997, 96.508] 
 Unseen_acc:[89.258, 84.961, 85.417, 79.492, 77.5, 80.339, 77.61, 78.675, 80.871, 78.546] 
 HMean_acc:[94.139, 91.476, 91.645, 87.946, 86.523, 88.195, 86.256, 86.881, 88.203, 86.605] 
>>> 0113-21-15-21-295-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.7, 97.778, 92.01, 89.557, 84.496, 80.418, 78.044, 76.779, 75.671, 76.921, 75.619] 
 Seen_acc:[98.738, 97.296, 95.974, 94.772, 94.231, 93.089, 92.127, 91.767, 91.647, 90.805] 
 Unseen_acc:[94.928, 84.818, 83.637, 77.315, 72.61, 70.939, 70.339, 69.768, 72.133, 71.193] 
 HMean_acc:[96.796, 90.63, 89.382, 85.158, 82.02, 80.518, 79.772, 79.27, 80.727, 79.812] 
>>> 0113-21-54-16-298-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.76, 84.817, 87.122, 85.758, 85.232, 85.512, 85.533, 85.222, 83.31, 78.47, 74.563] 
 Seen_acc:[96.274, 95.373, 94.712, 93.87, 93.69, 93.329, 92.127, 91.827, 91.466, 90.445] 
 Unseen_acc:[53.272, 73.972, 75.75, 77.39, 79.524, 80.666, 81.474, 79.373, 73.488, 69.139] 
 HMean_acc:[68.59, 83.32, 84.176, 84.837, 86.028, 86.537, 86.474, 85.147, 81.497, 78.37] 
>>> 0113-22-01-32-843-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.639, 98.925, 90.255, 91.09, 89.942, 83.654, 82.013, 80.41, 78.415, 76.028, 74.336] 
 Seen_acc:[99.339, 96.454, 96.034, 94.832, 93.45, 91.286, 90.685, 90.505, 90.445, 89.964] 
 Unseen_acc:[97.265, 81.939, 86.524, 86.348, 77.904, 77.572, 76.197, 74.054, 71.377, 69.798] 
 HMean_acc:[98.291, 88.606, 91.031, 90.391, 84.972, 83.872, 82.812, 81.457, 79.788, 78.608] 
>>> 0113-22-06-58-469-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.76, 96.659, 88.951, 90.852, 89.803, 87.444, 82.384, 80.979, 78.709, 76.089, 73.855] 
 Seen_acc:[98.978, 95.793, 95.793, 94.892, 94.05, 91.767, 91.346, 91.166, 90.925, 90.625] 
 Unseen_acc:[90.499, 79.851, 86.307, 86.057, 83.577, 77.869, 76.703, 74.189, 71.285, 68.959] 
 HMean_acc:[94.549, 87.099, 90.803, 90.259, 88.505, 84.249, 83.387, 81.806, 79.916, 78.321] 
>>> 0116-13-23-30-517-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.519, 98.346, 93.439, 87.236, 84.478, 82.222, 78.741, 76.349, 77.617, 79.508, 76.336] 
 Seen_acc:[98.918, 97.236, 95.553, 94.712, 93.99, 93.329, 92.488, 92.308, 92.308, 90.264] 
 Unseen_acc:[95.59, 87.354, 78.98, 76.861, 75.212, 71.526, 69.273, 71.974, 75.123, 72.101] 
 HMean_acc:[97.226, 92.03, 86.48, 84.858, 83.559, 80.986, 79.215, 80.883, 82.834, 80.167] 
>>> 0116-13-36-21-760-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.7, 97.988, 91.199, 85.099, 82.264, 77.956, 74.414, 69.533, 68.991, 66.576, 65.708] 
 Seen_acc:[98.918, 96.815, 95.192, 94.351, 93.329, 92.608, 92.127, 91.827, 90.986, 89.844] 
 Unseen_acc:[95.572, 83.844, 75.999, 73.947, 69.394, 65.897, 60.06, 60.621, 58.635, 58.672] 
 HMean_acc:[97.216, 89.864, 84.52, 82.912, 79.601, 77.002, 72.715, 73.03, 71.313, 70.987] 
>>> 0116-13-50-41-431-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[100.0, 98.236, 93.957, 92.658, 89.408, 85.112, 80.67, 79.467, 77.347, 77.49, 74.724] 
 Seen_acc:[99.519, 98.077, 97.175, 95.853, 95.012, 94.171, 93.99, 93.81, 93.57, 92.969] 
 Unseen_acc:[92.856, 87.347, 87.783, 84.398, 79.122, 73.943, 73.029, 70.992, 71.976, 69.127] 
 HMean_acc:[96.072, 92.402, 92.241, 89.762, 86.342, 82.84, 82.194, 80.821, 81.365, 79.295] 
>>> 0116-14-24-43-038-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[98.678, 97.74, 87.951, 86.088, 86.106, 84.584, 81.836, 80.455, 78.031, 78.06, 75.624] 
 Seen_acc:[97.776, 97.236, 95.312, 94.411, 94.171, 93.329, 90.264, 90.204, 90.204, 89.483] 
 Unseen_acc:[98.098, 75.879, 77.934, 80.573, 79.383, 76.586, 76.599, 73.773, 74.173, 71.63] 
 HMean_acc:[97.937, 85.24, 85.751, 86.945, 86.147, 84.133, 82.872, 81.165, 81.407, 79.567] 
>>> 0116-15-08-36-310-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_2-knn_epoch_50-alpha1_1-Avg_acc:[99.94, 97.722, 91.896, 85.046, 82.065, 75.299, 72.554, 67.943, 65.52, 63.597, 61.784] 
 Seen_acc:[98.978, 97.055, 95.072, 92.308, 90.565, 90.024, 88.942, 88.762, 88.762, 87.8] 
 Unseen_acc:[93.314, 84.236, 75.249, 74.583, 66.454, 64.089, 58.911, 56.781, 55.188, 53.984] 
 HMean_acc:[96.063, 90.192, 84.007, 82.504, 76.658, 74.874, 70.877, 69.258, 68.06, 66.859] 
>>> 0120-14-58-43-244-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.7, 97.962, 90.14, 87.698, 81.207, 77.825, 74.461, 72.018, 72.461, 73.844, 72.172] 
 Seen_acc:[98.858, 97.356, 95.793, 94.471, 93.329, 91.947, 91.166, 90.986, 90.805, 90.264] 
 Unseen_acc:[95.241, 80.369, 80.243, 71.934, 69.094, 66.23, 63.985, 65.671, 68.335, 66.888] 
 HMean_acc:[97.016, 88.051, 87.331, 81.676, 79.403, 76.998, 75.195, 76.283, 77.984, 76.837] 
